SNP	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs9927842	intron_variant	RRN3		ENST00000198767	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000287706	upstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000287706	upstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000327307	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000327307	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000429751	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000429751	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	PDXDC1		ENST00000535621	intron_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	PDXDC1		ENST00000535621	intron_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000540462	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000540462	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000563559	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000563559	downstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000563940	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs9927842	intron_variant	NTAN1		ENST00000563940	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs9927842	intron_variant	NTAN1		ENST00000565187	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs9927842	intron_variant	NTAN1		ENST00000565187	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs9927842	intron_variant	NTAN1		ENST00000566419	upstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000566419	upstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000567030	upstream_gene_variant	MODIFIER	retained_intron			
rs9927842	intron_variant	NTAN1		ENST00000567030	upstream_gene_variant	MODIFIER	retained_intron			
rs9927842	intron_variant	NTAN1		ENST00000567420	upstream_gene_variant	MODIFIER	retained_intron			
rs9927842	intron_variant	NTAN1		ENST00000567420	upstream_gene_variant	MODIFIER	retained_intron			
rs9927842	intron_variant	NTAN1		ENST00000568320	upstream_gene_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	NTAN1		ENST00000568320	upstream_gene_variant	MODIFIER	protein_coding			
rs9929710	intron_variant	PDILT		ENST00000302451	intron_variant	MODIFIER	protein_coding			
rs9929710	intron_variant	PDILT		ENST00000302451	intron_variant	MODIFIER	protein_coding			
rs9929710	intron_variant	UMOD		ENST00000570689	upstream_gene_variant	MODIFIER	protein_coding			
rs9929710	intron_variant	UMOD		ENST00000570689	upstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TAOK2		ENST00000279394	upstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000279396	intron_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TAOK2		ENST00000308893	upstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000414689	intron_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TAOK2		ENST00000543033	upstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000561899	3_prime_UTR_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000566848	intron_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000569445	downstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000569481	intron_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000570255	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000575829	downstream_gene_variant	MODIFIER	protein_coding			
rs9932196	3_prime_UTR_variant	TMEM219		ENST00000602948	downstream_gene_variant	MODIFIER	protein_coding			
